NumSaturatedHeterocycles,VSA_EState4,EState_VSA8,Kappa1,SlogP_VSA3,fr_benzene,BCUT2D_CHGLO,MaxEStateIndex,NumAliphaticHeterocycles,NumRotatableBonds,VSA_EState8,BCUT2D_MWLOW,VSA_EState1,fr_C_O,fr_allylic_oxid,EState_VSA10,SMR_VSA5,fr_Imine,SMR_VSA4,NumAromaticHeterocycles,BertzCT,VSA_EState7,Kappa3,NHOHCount,EState_VSA2,fr_NH1,PEOE_VSA7,fr_NH2,PEOE_VSA6,RingCount,log_IC50,log_CC50,log_SI,"IC50, mM","CC50, mM",SI,IC50_median,CC50_median,SI_median,SI_8
0,1.749981392248258,6.923737199690624,19.68497959322687,25.68117010221609,1,-2.533876323922629,12.2152639335055,0,3,7.880229859890679,9.495126721731918,24.430527867011,1,0,18.31886156324147,76.02743690446849,0,11.33289651555817,0,860.8073115971347,3.959056249300131,2.875273476048926,1,22.14628603723734,0,72.61454779666684,0,33.25840029045949,3,2.876199519541548,2.876199519541548,0.0,751.9682769649559,751.9682769649559,1.0,1,1,0,0
0,6.621180555555556,0.0,6.473203017832648,0.0,0,-2.547052669565891,6.320833333333334,0,0,0.0,9.531930652599877,0.0,0,0,0.0,44.0638549899394,0,23.48738561564636,0,150.0275860977003,8.569791666666667,0.8682518116739604,2,0.0,0,56.27864787604024,1,0.0,4,1.8070648656197081,2.4527504235381876,0.6456855579184794,64.13053539079958,283.6288627077631,4.422680412371134,1,0,1,0
0,6.167037037037037,0.0,6.473203017832648,0.0,0,-2.527790950210241,6.167037037037037,0,0,0.0,9.542292990918316,0.0,0,0,0.0,38.14594894377801,0,29.40529166180775,0,147.7115906516312,7.40712962962963,0.8072557362756115,2,0.0,0,55.77573229927562,1,0.0,4,2.4821058168907246,2.388494855420458,-0.09361096147026633,303.4630489111032,244.6216298411943,0.8061002178649236,1,0,0,0
0,-0.1409744661753589,38.24004041674597,15.20312765533395,0.0,0,-2.575303575531223,11.14898974867725,0,4,7.342836750440918,9.526279335509718,0.0,0,2,5.106527394840706,76.85693902292098,0,29.08661465404235,0,440.8147036372112,14.09537572436382,2.468567930856266,2,5.41499046939678,1,75.03819716805366,0,25.99951461304901,5,1.1411020427679965,2.163275021719188,1.0221729789511913,13.83891502906172,145.6381057820305,10.52380952380952,0,0,1,1
1,0.2223638274754345,6.923737199690624,18.33464460373244,4.736862953800049,1,-2.492631356502737,11.07419784580499,1,4,4.213794831778237,9.683357218258113,22.76992102957268,0,0,5.106527394840706,57.33974447756557,0,11.83581209232279,0,587.0992305483034,3.672272073748895,3.444884403696844,1,18.125838821658,0,43.37947212032425,0,13.34455882261663,3,1.920745634039546,3.1543327869271462,1.2335871528876006,83.3193041126066,1426.700412887099,17.12328767123288,1,1,1,1
1,0.7470597707951163,0.0,19.0141625148721,4.736862953800049,1,-2.490395588443562,11.0516052532124,1,4,3.709720757704163,9.7023234083906,22.486197748785,0,1,10.21305478968141,50.60206761946186,0,5.917906046161393,0,670.536976168546,1.552472134680827,3.172146116319208,2,12.0218724339097,0,43.53758618099674,0,6.076020106833881,3,2.6438454237610527,3.028208330167622,0.38436290640656895,440.3980869436373,1067.107887927605,2.423052959501558,1,1,0,0
1,0.7470597707951163,0.0,19.0141625148721,4.736862953800049,1,-2.490395588443562,11.0516052532124,1,4,3.709720757704163,9.7023234083906,22.486197748785,0,1,10.21305478968141,50.60206761946186,0,5.917906046161393,0,670.536976168546,1.552472134680827,3.172146116319208,2,12.0218724339097,0,43.53758618099674,0,6.076020106833881,3,3.1461959553523937,3.137340391356181,-0.008855563996212712,1400.218964282481,1371.956657145287,0.9798157946306093,1,1,0,0
1,0.7470597707951163,0.0,19.0141625148721,4.736862953800049,1,-2.490395588443562,11.0516052532124,1,4,3.709720757704163,9.7023234083906,22.486197748785,0,1,10.21305478968141,50.60206761946186,0,5.917906046161393,0,670.536976168546,1.552472134680827,3.172146116319208,2,12.0218724339097,0,43.53758618099674,0,6.076020106833881,3,3.137340391356181,3.137340391356181,0.0,1371.956657145287,1371.956657145287,1.0,1,1,0,0
1,0.7470597707951163,0.0,19.0141625148721,4.736862953800049,1,-2.490395588443562,11.0516052532124,1,4,3.709720757704163,9.7023234083906,22.486197748785,0,1,10.21305478968141,50.60206761946186,0,5.917906046161393,0,670.536976168546,1.552472134680827,3.172146116319208,2,12.0218724339097,0,43.53758618099674,0,6.076020106833881,3,2.6688193083984357,2.922670226366948,0.25385091796851206,466.4652634293977,836.8935608586254,1.794117647058824,1,1,0,0
1,2.991573961502263,12.65495579043238,17.83057456193319,4.736862953800049,1,-2.426687050647295,10.53525319851438,1,4,6.185618811370073,9.763159407986471,22.5620323812491,0,1,5.106527394840706,38.07727960878755,0,5.917906046161393,0,668.3220827711358,2.589972134680828,3.139539952824504,1,18.125838821658,0,43.03467060423213,0,18.22806032050165,3,2.46038826707603,2.6510000648896352,0.19061179781360493,288.6611032050042,447.7133710709616,1.551,1,1,0,0
0,-0.9013425925925922,20.28002394585032,9.579885719888498,0.0,0,-1.889757882873918,11.4262074829932,0,2,0.0,10.70889852998146,0.816435185185185,0,0,14.90885545283739,5.156436481820707,0,0.0,2,587.9551584583538,1.723304358780549,1.43606276496133,1,5.777653723919194,1,11.17908023232907,0,11.76188494939112,2,3.168042669034109,3.340673395980284,0.1726307269461747,1472.457162890573,2191.156492396687,1.488095238095238,1,1,0,0
0,-1.025046296296296,20.28002394585032,10.35125937064206,10.79956904290431,0,-1.889817264610682,11.44318279163517,0,2,0.0,10.70889852864594,11.70230489417989,0,0,19.11775394500186,5.156436481820707,0,0.0,2,658.4729142774888,1.320526581002771,1.45980419866029,1,10.9340902057399,1,4.923311048817671,0,0.0,2,3.6122739036462534,3.6122739036462534,0.0,4095.188562957381,4095.188562957381,1.0,1,1,0,0
0,-0.8942564247921394,20.28002394585032,10.54456191630932,0.0,0,-1.890746522661959,11.51453656462585,0,3,1.901668083900227,10.70889842413533,0.836435185185185,0,0,14.90885545283739,12.08017368151133,0,0.0,2,603.8199470442914,0.0,1.622953167378741,1,5.777653723919194,1,10.67616465556446,0,18.68562214908174,2,3.615795379165311,3.615795379165311,0.0,4128.529376550779,4128.529376550779,1.0,1,1,0,0
0,-1.017960128495843,20.28002394585032,11.31940715251154,10.79956904290431,0,-1.891661342295335,11.53151187326782,0,3,1.657069318468128,10.70889842235739,12.09036044973545,0,0,19.11775394500186,12.08017368151133,0,0.0,2,674.6857324387535,0.0,1.79576665863494,1,16.68694381248669,1,4.923311048817671,0,6.923737199690624,2,3.286985173209828,3.286985173209828,0.0,1936.355855733744,1936.355855733744,1.0,1,1,0,0
0,4.519759261601797,4.983978520947209,18.05291540457786,15.00406483754042,1,-2.27528889092598,13.17699640967498,1,2,4.160013304513214,9.705737520837186,5.832868480725624,2,3,24.90865655266576,26.18620206846865,0,0.0,1,1159.659075864264,1.183672918241371,2.072499974253342,5,50.40271785650748,0,20.77121159907187,1,0.0,4,0.24258987096568296,1.1898835204496798,0.9472936494839971,1.748194988674194,15.48401275682857,8.857142857142858,0,0,1,1
0,4.519759261601797,4.983978520947209,18.05291540457786,15.00406483754042,1,-2.27528889092598,13.17699640967498,1,2,4.160013304513214,9.705737520837186,5.832868480725624,2,3,24.90865655266576,26.18620206846865,0,0.0,1,1159.659075864264,1.183672918241371,2.072499974253342,5,50.40271785650748,0,20.77121159907187,1,0.0,4,0.7197111256853453,1.438884516109651,0.7191733904243057,5.244584966022582,27.47163553630876,5.238095238095238,0,0,1,0
0,-1.261094576719575,0.0,15.43842485053781,15.00406483754042,1,-2.274723200241312,13.00174178004535,2,1,4.063190271478961,9.70610508790224,11.03923388028051,3,3,24.59666634189688,26.18620206846865,0,0.0,0,979.8741040004255,1.180143613000756,1.621323320875566,2,52.097834795849,0,20.77121159907187,0,0.0,4,1.3406442143407185,1.8547490353135507,0.5141048209728325,21.91009266508525,71.57296937261181,3.266666666666667,0,0,0,0
0,-1.261094576719575,0.0,15.43842485053781,15.00406483754042,1,-2.274723200241312,13.00174178004535,2,1,4.063190271478961,9.70610508790224,11.03923388028051,3,3,24.59666634189688,26.18620206846865,0,0.0,0,979.8741040004255,1.180143613000756,1.621323320875566,2,52.097834795849,0,20.77121159907187,0,0.0,4,0.8969467151080055,1.602303518105425,0.7053568029974194,7.887633359430688,40.02243593488905,5.074074074074074,0,0,1,0
0,-1.61837051944668,0.0,18.92698975053856,15.00406483754042,1,-2.274606375433399,13.25389172010249,2,2,4.196610292730942,9.705943400688922,16.78927289798796,3,4,24.59666634189688,26.18620206846865,0,0.0,1,1320.022362668115,4.034055929822594,2.267090375417527,2,51.03032424832432,0,32.90394573599509,0,0.0,5,0.33060149668805655,0.807722751407719,0.47712125471966244,2.140925212724708,6.422775638174124,3.0,0,0,0,0
0,-1.018684838138368,0.0,21.51229275408367,15.00406483754042,2,-2.274615545844191,13.43832913412278,2,3,4.215869311672467,9.705931377572867,17.0847224943513,3,4,24.59666634189688,26.18620206846865,0,0.0,0,1439.181263674005,2.699000977878142,2.620098372684204,2,51.03032424832432,0,32.91359877436737,0,18.19910120538483,5,0.6792458627277247,1.518666769850291,0.8394209071225662,4.777996889958388,33.01161487607613,6.909090909090908,0,0,1,0
0,-0.8150886070298919,15.92994389794935,21.20911541980135,15.00406483754042,2,-2.274612883499236,13.33719377257076,2,2,4.237487257575619,9.705933000002444,12.59563624990856,3,4,24.59666634189688,26.18620206846865,0,0.0,0,1409.464327871015,2.755154246714977,2.766585704201276,2,51.03032424832432,0,44.54341733452597,0,28.06267803487257,5,0.7243738864488557,1.8493126230571555,1.1249387366083,5.301196303299112,70.68261737732148,13.33333333333333,0,0,1,1
0,2.389862604234151,15.51117744379732,25.02818363145322,15.00406483754042,2,-2.275294875888516,13.43517567989129,1,6,4.178204070173221,9.705737062744225,11.11356754441695,2,3,24.90865655266576,26.18620206846865,0,5.101407525739723,1,1601.498514867757,2.800445254845915,3.702270734500883,4,45.27115937666814,1,50.60013136461531,0,0.0,5,0.5032624016856291,1.634541316324948,1.1312789146393192,3.186122002234034,43.1063565008134,13.52941176470589,0,0,1,1
0,2.003915798189527,15.51117744379732,24.19620781466235,15.00406483754042,2,-2.275294868607989,13.4041726468698,1,5,4.128160571212003,9.70573707630262,19.00960165064758,2,3,29.29907160034058,26.18620206846865,0,5.101407525739723,1,1588.46123680447,2.657867129845915,3.660921457720568,4,51.20920368249323,1,38.46739722769209,0,12.13273413692322,5,0.3966657223457148,1.2222416226574966,0.8255759003117816,2.492675369299443,16.68175054838858,6.692307692307691,0,0,1,0
0,4.807589192862531,41.54242319814374,20.60624687294816,0.0,0,-2.343082085132494,5.094096221873098,0,7,16.98108651648622,9.700469635810666,0.0,0,0,0.0,105.7506394274039,2,43.48058343518124,0,611.9203005807427,13.25822336932681,2.868737096784919,0,0.0,0,74.03236601452443,0,54.38406644399575,4,1.1783577405565044,3.1284202900875098,1.9500625495310053,15.07848611999355,1344.065055868391,89.13793103448276,0,1,1,1
0,4.686063425995335,41.54242319814374,17.73884164780764,0.0,0,-2.344818979443409,5.078674138636936,0,4,16.77530423652108,9.70021606463358,0.0,0,0,0.0,86.48817455862581,2,43.48058343518124,0,572.0040482427693,9.144778743002743,2.210660275477161,0,0.0,0,67.61154439159841,0,41.54242319814374,4,0.9703968473993797,2.4520186033457185,1.481621755946339,9.341074749031595,283.1513283300202,30.3125,0,0,1,1
0,4.843239881778019,41.54242319814374,22.53096382017134,0.0,0,-2.342777470442442,5.100343440842005,0,9,17.0357023530489,9.70051247718576,0.0,0,0,0.0,118.5922826732559,2,43.48058343518124,0,639.4276515236648,16.1464875798146,3.432297610416377,0,0.0,0,74.03236601452443,0,67.22570968984778,4,1.384357112605062,2.5911829886369118,1.2068258760318498,24.23020634443722,390.1063221454394,16.1,0,0,1,1
